,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
10,-3.3969780292799525,-0.5513475546742589,-0.4357908756918664,-0.31712039877250525,0.8596750745359103,-0.20599788992166532,1.241735564575741,-0.7499278812416655,0.7803875323181002,0.0589284016717105,-0.16948978397554534,0.09733872699401666,1.9204623429732348,-0.24371369611448623,0.45540507987212847,0.5883680336615127,-0.7451523697842343,1.109301384860339,2.180666764435945,-0.120749198291727,-0.07430579245033436,0.4291942969086742,-0.3098811607611189,0.39538803496542285,-0.15816926937850895,3
11,-4.079364482894801,6.983723658548224,2.574056492990684,0.1042761986153133,-0.4315848727830539,0.6237724308648397,-1.8259799844615576,-1.145665461159687,-0.39603915480268165,0.8528941815678823,-0.7900551459610428,0.07829623879351705,-0.31871446642044704,0.7093071418207549,0.9134938807154683,0.9900783600754453,0.6681705183650236,0.06256969707165726,-0.1860176226698445,1.1415579621339147,-0.03860997955330687,2.3821660925437453,-0.3502755509255253,-1.2478040476301033,-0.18470411744064705,3
12,-4.299343598327279,4.3072208031327905,1.2240667600743702,0.8851838707160425,-1.324926684312056,0.357176787642345,1.967693945417703,-0.585799907690234,3.2714150944538267,1.0206682132956102,0.1805263769793048,0.2101484904199878,-1.2504010251008075,-2.26380598434626,-0.8756044938582859,1.6547002876298396,0.14396468457304834,0.22215850886372362,-1.4968645513320387,0.27460581789809824,0.09504167139871551,0.06402167299535069,-0.4571380742754083,0.20187700129781339,-0.22186102597443091,4
13,-0.645267263612523,-1.761299682919496,-2.776861480739233,-1.2621031255399278,0.4343108589069297,-0.41571262527477304,-0.9544025073773876,-0.13644959965575273,0.10782586449710015,-1.179826620331211,-0.7461287972205235,-0.37008877896359044,-0.786231406378443,-1.6880547279789102,0.2479542463742683,0.0183516336533816,-0.012238962610360404,-0.30753919764668813,-0.2518955144916712,-0.2561209765226634,0.16899504365890222,-0.030533761421951057,-0.2760643791233491,0.4418132721828072,-0.07639601388537166,3
14,-3.2496346331137596,3.4117578117955505,-1.3769119380415298,0.06142142334540745,-0.746705804703574,-0.40723501092333414,-0.07886900255015047,-1.1294687005852537,1.39566985849929,0.38588084859649857,-1.3018779547307173,-0.33496034378735773,0.7037605543755696,0.0891909512606761,-0.16530630052315645,1.3598255045447643,0.6181674514454712,-1.1570300290473166,0.6526168242920876,-0.2552702701451944,0.24926207377027235,-0.006390282187905938,-0.29630050063244634,-0.5686764941652571,0.7294445819579123,3
15,-3.3405524050244457,0.4607390846029,-0.39221779478123703,-0.3674368067782395,0.15583112973591604,-1.3567847223917124,-0.15510932205414196,-1.410595187541923,-0.02761877694514334,-0.1510072894815338,-0.5984625659389919,-1.5405789876408422,-0.6401209000928701,0.07403160511801071,-1.0954551102577574,0.7781048135168113,-0.3312470180318149,-0.32109730297716393,-0.5672500583830713,-0.1575747078594273,-0.2719363642174337,0.6470004592771215,0.6801254567752295,0.25063273213469367,-0.14933431577190867,3
16,5.08836906294444,5.926220116603474,-0.004249038411955581,4.189230278598997,-1.2231490095044122,-0.4758069033777409,0.8064241019996036,-0.5186152090063456,-0.2177846882682282,-0.4513853188887377,0.7505307734938573,0.10691136629368647,0.5960419219981711,1.0988282141357077,-0.7807042237644735,-0.8817677648066753,1.724984519249097,-0.23549472626417903,-0.6851471516704805,1.1182261901655877,0.04279341797991214,0.6742594012309806,0.503685142143563,0.20515102528809925,-0.17710038185682933,3
17,-3.094373735219651,4.7863192691587235,1.47458237285403,-0.4077315622377232,0.23269993909288503,1.102184119078406,-0.06921361128975925,-0.7017034549920177,0.04265138051127792,0.3310292248091714,-1.8629034306828012,-1.6878945781327392,-1.095498649509355,0.732643662724488,-0.879503011334211,-0.6047479588056701,0.6025114072560914,0.13481632741732577,-0.008454608415058431,0.024115139440160804,0.8149392523814658,-1.5470026855510703,0.44146397283595296,1.0948777882916911,0.34960950041477284,3
18,-3.429071320024227,-2.647783836608242,-1.0755338639278473,-0.41274655091931095,-0.9669470778395313,0.7242582080991127,-1.2834489478177356,-0.8994895538565963,0.6431580390070748,1.2527717131059237,1.2032065952246511,-1.3248195279228792,-1.5144294170607087,0.3797247643302913,-1.4072607191151152,0.5398482150317673,0.6390934936630588,1.1448262071118487,0.18946788925768293,-0.640554345236447,0.0019922804086029687,0.49990441402362046,0.6502548938084918,-0.38886951359350136,0.30268516461489914,4
19,-3.1329004350021603,5.054240442352408,-0.28377063904685185,0.6342092368028002,-2.0482843799905237,-0.24477389377562245,0.563252798053282,2.4678693134436958,-0.8340388289469319,1.44144211228005,-0.2794334656526928,0.9087035680177279,-0.48683249634561665,0.21300121944739503,1.0576676357712058,-0.5123762582137444,0.8865199425292035,1.4732454966740747,-0.9640996518660734,0.8028329622034517,0.3991609027621982,0.13682569024331445,0.23979374619111807,-0.1327093059029141,-0.7031054144908152,3
20,-0.5851258374330657,-1.7862389861735934,-1.7080607557995622,1.1087450968397408,-0.445901874338617,-0.884798579883208,-1.2721886890975076,-0.5574877124876549,0.7339518114576484,0.46390020176360436,-1.053293894065268,0.26970559036739056,-1.1007662638903515,-1.1525501914602512,-0.728787348994406,1.3958465959113404,0.1741310514306608,-0.30596984601112187,-0.4002001417654801,-0.4775573637126297,0.1605706741620283,0.05429410322931665,-0.31730011175592227,0.375621017626237,-0.2535101138687268,3
21,-3.283336411887763,0.013998133411670275,0.29828953999687124,-1.3290116393519875,0.6916562423014743,0.9115169903082805,-2.2421608490693212,-0.46134575648101434,1.5882468976182336,-1.4013336160908323,1.7178467857058575,-0.6941821493601577,0.10061632170759587,-0.07255342949279925,-1.0444869341946714,0.46869860115691425,0.2365660958571789,-0.11314799277979172,0.18790320091386098,-0.6690077262044664,-0.7475668485032485,0.36569903169739215,-0.7311605792342348,0.021164003362552752,-0.4572651985336041,3
22,1.6395659948979877,-0.34316229161835826,-1.3954137151952202,-0.6530081201742743,0.8586169379538938,0.12887777436506628,-1.5996664933961988,2.3012223854782614,-0.9678337819850711,-0.33115980051815885,-1.86595770150394,1.160373875168583,-0.5205458691301552,0.5548650743715279,0.856069621219368,1.4833411660894489,-0.8875352989453612,-1.0639351829086476,1.0462749518404963,0.4046103220145464,-1.2517830492816973,0.23568299541328575,0.37449946075646257,-0.31513401944903724,-0.5430670070613142,3
23,-3.4092700953163075,-1.6397627875358924,1.8141001184233234,-1.3735730252248461,0.0562303337708128,-0.6051681781951088,2.1052857140183208,-1.496148678028575,1.9731729419093869,0.13938057714730895,-0.8756264990672628,-0.2874690012874129,-0.09816017796963966,-0.6389334088021797,-0.40954998382039154,-0.20376601455282664,-0.8020336624062113,-0.42988542882505903,0.06741451700218352,0.4189042491342065,-0.045883541066326194,-0.2675597825432308,-0.2933297730206467,0.08422789546681905,-0.12313724589901959,3
24,-3.336843446778908,0.6992011003078461,-1.93952704190392,-0.6598707855095137,1.5347566504489394,-0.600582237410686,-0.5396931424345999,0.634455300451558,0.510988596682045,-0.43298356368999735,-0.7888370012898716,2.7286213204378797,1.0696511174724204,0.9074115798414568,0.9413021862481409,0.6468731476817491,0.0008243916676187995,-0.4096327538209641,-0.745846117712163,-0.2844070668181177,0.1176095444482715,0.07191964812468261,0.49028305188436544,0.009533625283617692,-0.500136695992737,3
25,2.5225582390478904,-1.2711338867161948,1.4145147120712722,1.1850445568635937,1.6625533261602212,0.879228539333871,-1.5793056669060608,1.523362077853675,-1.867650126003781,-0.7045964328304686,-1.096704781918469,2.1344518085003643,0.9651564137467054,-0.06866632635129852,-0.7941949609077952,-0.45183061308362504,-0.9163514364795913,-0.17149548661498853,0.7187929664706735,-0.7585676567097985,1.0264699187647193,-0.6375032949528712,-0.19638916141890284,0.4745505017335974,-0.010867448705007231,4
26,-3.365030835617541,-1.795738732513919,1.7194006779109656,3.0761708780547155,-1.9446288129401719,0.721726462965415,0.45963215015521375,-1.0772838285852657,0.7073709187761352,-1.0603219306357399,-0.9000544598295206,0.14365511782911852,-1.3031627370550871,0.4728912771110466,-1.1014500530730398,0.6971139122290316,0.8455192754340107,0.40801641262207045,-0.3835043363925608,-0.14925822308895703,-0.27252749066101045,0.027403756249759825,-0.5352521800115629,-0.7583997853541589,0.604274846497856,3
27,-4.537596373955714,-1.9801732593781727,-0.37483611721713855,-0.30374495744351354,-1.4496577809185558,1.8189961323263668,0.731221104548867,0.16173951726634464,0.015912887835059317,2.257029921378926,1.351269454970479,-0.13210520644995344,1.9895203847935965,-1.2559411196808667,0.020822525350053384,0.07143157259282777,0.6133242913126303,-0.17185079582407167,-0.8948552342629504,0.11902772336861132,0.19880690127874956,0.07761893508819974,0.46487795818500677,0.009118086915348286,-0.5686966972427192,4
28,-0.5754773913182799,-2.6608438930447464,0.7303335898876696,1.5818005640388353,0.3329426878083524,0.9558107079581889,0.1728609830167851,-0.08256742794347563,-2.412310286728301,-0.7713543683177665,0.144002168894686,0.26735124342283134,0.8536622646745555,-0.25347799791666853,-0.9783750819092883,0.7144200763275346,-0.09554887932767776,1.2347935043069431,0.9212014943367273,-1.3697310346567058,-0.06987165249651167,-1.0016372312949842,-0.037513351722431164,0.7084252005818619,-0.06340169979627354,3
29,-3.52327089797068,-1.964083206013072,-2.4756516993996374,-0.5530168123620165,0.3114859911301114,-1.1846108219168043,0.6294811340417027,-1.3855352976787179,-0.2077249250622695,0.7168884241561517,1.614616318110016,-0.84340493988319,-0.07992828322730348,-0.3636505926234101,0.5754722425142113,-0.2221982248854907,0.3270505856878662,-1.2537997980067752,-0.6901223242224316,-0.13708483973129723,0.41265802951515007,-0.16332860645555028,-0.3280577214728853,0.14013553221968683,-0.2536904482988687,3
30,-4.423738784033564,1.6041666120318656,-0.0491774746482864,-1.341708505536481,0.4117469337474141,-0.7587522988421916,-7.935351929568884e-06,-1.1171846830326084,0.9400869977015207,1.0491239716590761,-1.1794773233209772,-1.3368448745418509,0.8103631524584692,-1.095122677027101,-0.13849706953847504,0.3198967012446013,0.6227167015274458,-1.1945336859999747,0.9310643023005285,-0.24469900737686573,0.5593445854560682,-0.1715281637739931,0.7531864605347803,-0.7028517793941819,0.6043228831472055,3
31,-4.503239725918613,-1.6560099274271731,-0.08088895710232712,2.708744918885296,-0.554909706496568,2.10715103757092,-0.494973273333592,-0.4614332172745919,0.36373460697390764,0.30626632326955594,1.7134375452621586,0.5889958627160388,-1.0691386007552681,-0.5282935109725293,-0.5648133897967268,0.2876630223783727,0.13459714044868615,-0.3448676981536484,-0.4413224539627244,-0.26079634066109597,0.3376420387922001,-0.09414819135377313,-0.28043122432143597,0.4162279806926806,-0.1609033877370553,4
32,-4.4807319863215955,-1.3666378855781958,1.816510332739234,-1.0419937246301783,1.391060440283601,-1.2242130454216402,1.2139002569837067,1.0456462946908451,-0.7389765939588886,1.3770883167867007,-1.630761495390484,1.1749515092310605,-1.6728546459763804,0.17695342615030407,1.3552285390649086,0.2782781797113654,-0.7156507910896795,0.28937112964498124,1.1634090473229899,0.8261581794633702,0.6070183469424475,-0.12170179257221712,-0.2206253720462643,0.2766800439566749,-0.046170045545374974,3
33,-3.3957756226319535,-2.4446560088387512,-0.45356903704899976,-0.1673960921294317,-0.10470949741035461,2.632760625710602,0.2385319901350222,1.4337258222565177,1.4634795009221548,-0.6490883780887992,-0.22800796545234067,0.5098932265122179,1.1932870827393416,0.03072576435271143,-0.9004484659377113,-0.020923012897074073,0.2864831272521269,-0.48260111680455464,2.3834711544166307,0.2223785804911946,0.19104747461161992,-0.1477417742648731,-0.22629240187028604,0.3726343206411134,-0.18663082773173179,3
34,-3.426455041628155,0.06855588525285912,-2.042405577783783,-1.540256478880717,-0.6316452146241442,0.3014859870805501,1.8297805892223504,-0.18564099288543684,-1.9109178230679593,-0.4568761355281004,-0.22299976916084974,-0.4418766819946939,-0.29144693411171585,0.5223075405978888,-0.21180083904688937,1.9804409950588735,-1.0455171774291294,1.2087285872079372,0.31455426281115445,-0.25755083058143363,-0.3785782711968912,-0.1862609493449653,0.6847683914485945,-0.010896668934034901,-0.4452672717960787,3
35,-3.318005865270515,1.2046127657028567,0.10545714723710366,-0.10898682015840722,-0.3923959883094498,0.12994011558301033,1.6788872106765926,1.0813191532814723,-0.07376350521879882,-0.5818273606902827,-0.9283867011103955,-0.9087116703427291,1.80243247003834,-1.097754504175855,0.18636909919227007,-0.7927613602254558,0.22100084941217107,-0.030270948981242905,-0.7565144969352015,0.2675333971141161,-0.5487745854138083,-0.9609081563625913,0.6362241274757443,-0.020434260935823734,-0.44021327217789036,3
36,-4.35325830649009,3.2130865736521423,-1.3142965825747084,2.5525975281665367,-1.1174384209475252,-0.3193381916096267,-0.5201734270557423,0.33097048693237147,-0.4789443135215387,1.654757889844763,-0.72988944181958,1.4358993983643367,0.23094090411529397,-0.08035777199621037,-0.37078135909532933,0.16606260858049587,0.08591500464190378,0.930649004530085,-0.8788868851295246,0.4186638911051607,0.10217029802801514,-0.2534444738853106,-0.3291859054619183,0.39166524571523004,0.052792090164656635,3
37,-3.3884929962065486,-0.5122896268576709,-0.8422150025100062,-1.3748608439673873,0.12073525716478194,0.4487419852829882,0.835929469053302,-0.6818373511776157,0.5608960290006617,-0.7038862432427999,-0.30644597956004427,0.5243889930156349,-1.3714987573761863,0.7468950732892622,-0.4461289285375832,0.35206655330350756,0.4223329979127814,-1.1058351197533136,-0.47402695735596656,-0.41443133612267047,-0.5462136907431069,0.5235652859325064,0.3577477084517583,-0.25571087379574486,-0.4725562926842341,3
38,-3.0699302344705095,6.670533224739187,-0.0879329441609321,0.5034879387476022,-0.26468403573616767,-1.2329615898139739,-1.1704047840389709,2.170440713357715,1.1635632542735608,-1.8574396486178015,-0.15996306305693223,-0.3736134975188224,0.9325295031793066,-1.26321444765073,0.39669042489879897,0.7910985187027048,0.5527938840112382,-0.024431770741759676,0.34654599538547876,-0.735985392038269,0.9656385878921406,0.2974215540762167,0.6352904085358987,-0.23370997221427214,0.4566749487811892,3
39,-4.603973102691351,-2.810970682737988,-1.2666956595056893,0.34869449296226873,-0.24643149284970717,1.1175811381596488,-0.03266324427313231,-0.09328152330139564,-0.9728378031010161,0.33000912680391153,1.409688767202751,-1.36465399262018,-0.27838796880953864,-1.1025728948018598,-1.001110775172435,-0.007170662024626896,-0.4400857218467522,-0.5312813232605523,0.09923648992610211,0.8101930937604385,-0.1428490281991193,-0.24003518981554592,-0.11948117192201191,0.5239942865377186,-0.00794967303694865,3
40,-3.4122911446063804,-2.6736746485839014,-0.5799410548184362,-0.7024128807715284,-1.1876714810456575,-1.7367061352437412,-1.7171927779672047,1.5769119053573906,-0.3607622095289799,-0.03347816324975565,0.04640288402081967,-0.9576612082294425,0.6924103344569462,-0.12963548486972118,-0.8780204785489225,1.407946606070746,1.2292001338925622,0.2650396841815037,0.0004075734017509245,-0.46607481395024813,-0.11753278570996886,0.24284779376708787,0.6174149494904395,-0.35929894275777924,0.3328433233273521,3
41,-3.185763515505519,3.4806948180216,2.949677254948594,-0.64526737056544,-0.6604876422823313,-3.1311154600357867,1.0433458127181645,-0.708456145951373,0.19093038151915137,-0.19139998322082644,-0.656077188934845,1.1526122641588579,-1.1174299261636655,0.7718385652047758,0.44358628972992054,0.07460354544592986,0.2627923074583367,-1.1007440861048818,0.2548176194127189,0.3004817674018958,-0.26006298602055317,1.026487280051379,0.5143059526355167,-0.5760253367103587,0.7218576168063042,3
42,-3.4076958475595593,-1.5482215763521447,-0.4503548613780915,0.38976059561198206,0.0819147907491239,-1.8594188637881222,-0.8929080303307344,0.7668385114080222,0.3469748576389027,-1.4849705093003216,-0.5996233499771865,0.8239021125302995,-0.7932898882317178,0.0452837158055416,0.03770014706309336,0.05209661611404658,-0.3491635848440693,0.7225641861371102,0.013174961177371295,-0.6523953723363446,-0.14851950799999267,-0.17466852550856882,0.5825714253705521,0.04022424162994293,-0.42316195612064805,3
43,-0.6284183453744818,-1.7049423696195187,-1.6648910919075521,-1.7295744663570627,1.1096438098282613,0.9908133958133851,2.0648658549539713,-0.3861473005007971,-0.3331864458605924,0.3713111109919341,-1.6614062242612753,0.6427715941364867,-1.6624794774371465,-0.3412264881112063,-0.4727193131658082,-0.6487957410082671,0.9128482913775593,0.06677941741707184,0.0834285345216757,-0.2619412049515523,0.15318230530157873,0.071173933994126,0.5070474406768092,-0.09209296269694504,-0.4781079086306949,3
44,-3.3454619250354143,-1.6325202589859054,1.1689999158683932,0.1122858595529804,-1.0193137545377458,-0.20767704722152017,-0.32735369929606123,-0.3799282035644627,0.5146161346296867,2.3648638368666473,1.5440411166213712,1.3341895067517846,-0.541022436449259,1.2598734171118948,-1.2696774840003082,-0.4738980151189885,0.35997435818498796,-1.2866155006698368,0.6141021750755074,0.23910557004393057,0.3871927661429817,0.08504906536365794,0.571570078888334,-0.17832377772760863,-0.42746779263960616,4
45,-4.3853754215083764,2.401588051519162,-1.1989961514016625,-0.926993030392434,-0.2736429582636549,-1.2509896571081964,-0.016777615079979723,1.532144769087393,-0.936609476888582,1.8110325501205582,-1.0428631825715717,-0.46861785212400775,-1.4395842147404325,-0.3120008866236693,-1.4467077918799722,-0.2508118697761872,-0.21064676380281633,-0.3562134921488498,-0.22150893028366775,-0.05035216006620724,0.29167801395378007,0.05636112511919819,0.615856241356658,0.11999794598031709,-0.3547109672409235,3
46,1.4585352896543142,-1.9619917309246728,-3.0361151595261986,-0.8146131049824633,-0.09488120942023102,-0.8256152126366445,-1.3032256344040238,-0.014033957030226038,-0.05221347254069156,-1.2341802462530183,-0.011027930155812835,1.0626621439396668,1.0205179085538307,-0.8460642245057437,1.5446438207876485,0.9732453506420257,-0.769342927655182,0.2933930032925618,0.8265921072566607,0.8940658043361779,-0.11782387680655199,-0.19870487346457696,-0.17155129243349204,0.4284488489330138,-0.07104097648493499,3
47,1.8384110413060641,5.431489939728609,-0.3643439774276029,-0.9572270244301514,-0.6644100061993805,1.0611659866794299,-0.17597666752081062,1.5478407201361832,1.0942125415627462,-0.35262900939832026,0.752148303677449,0.4482071887523475,-0.5816785221757655,-0.9489966293704962,-1.069412898111639,-0.6616115867516897,0.11865299897159093,-0.1744946678609997,0.39923788134222743,-0.41525345901364313,0.6012409642675351,0.6319190352965115,0.5104805919631231,0.2546954189875373,-0.14277477818027673,4
48,-3.1910219791339527,2.8512943518484053,0.24627878725045346,-0.24768170605467477,1.2600554812518645,0.7346528248831573,-1.5506859858043465,-0.6938580892157311,0.14294054912739926,-0.03206361178139537,0.7930922050994429,0.008108563660102295,-0.2662741689694635,0.7103965376210032,-0.048263716557291336,-1.0688656302212671,-0.18968143981590188,-0.294019651863388,-0.27983331152153307,0.23442172276396336,1.1820307547644489,-0.33045226168424924,-0.13078375592067165,0.6129173311792242,-0.005758362750962494,3
49,-3.4711811334120695,-1.699416963727146,-2.8746959720160787,-0.7730505158430888,0.4005301519487142,-1.573243788962017,-0.7462462007616295,-0.8720545023061568,-1.086372757896496,1.67797936943023,-1.9863382140842067,0.9655745267058896,-0.1381426017040134,1.8400574318405656,-0.19461923903872005,-0.9615396790996539,-0.42560801952517263,0.4836740953289697,0.15798646025864974,-0.6241768638038317,0.23123772651788765,0.06007489650929031,0.7006738126826568,-0.631665114933299,0.576511684862146,3
50,-3.363793458199685,-2.522929134467388,2.7236351394790828,0.16857577774688945,-0.6343854175440249,-0.3546945410687743,-0.9274513472689645,-1.2698374937173704,0.204806798836084,-0.6263600231350389,-0.33512419837415,0.31873975768279045,0.4872278266925225,0.47572882216960777,0.04218342126024877,-0.8524419868052245,-1.2002265725253936,-0.8548368425263729,-0.5215625850482567,-0.34263126422944656,-0.13446017091269505,-0.27499156309512685,-0.22421519305001272,0.41123090269394047,0.05248484379692122,3
51,-4.448080102419069,2.426295489067594,-1.50875366305721,0.9210338546818726,1.398472932423887,-1.573158078816367,0.6744227194513013,0.13795160654551678,-0.46644822161353294,0.4252537105972063,0.11439750027479162,0.6155355131162817,0.715437233892169,-1.058715179184412,0.6777054467016225,-0.21324157549411374,0.042836062997010683,-0.33192106220437706,-0.39809178235604786,-0.22476118915252513,0.5740518921444219,-0.005769202938140791,0.5758568388063533,-0.0370151622835956,-0.10539811463014695,3
52,-3.263671388816711,-1.0908685304984278,3.01108808334898,2.5725041817164582,0.7884340449849168,1.904641275428009,-1.3520336874933103,-1.5477190572738935,-1.282258968468725,-0.567597869323991,0.23156931841033723,-0.9131008982214168,1.3312910973449366,1.263197471227172,-0.9865064376547815,-0.41731822646098027,0.6090443893170597,0.013044740455089103,-0.46786701214405935,-0.06043190289338481,-1.0759004953601243,-2.3775140345272496,0.2844113138240158,-1.6872551026651184,-0.7133401537758854,3
53,-3.3845429461806664,-2.6337100807238447,0.6931272862362237,3.0267155774074084,0.2192475020761853,1.0401861613201095,0.38870088327532276,1.1471208608472379,-1.5520141695319483,0.32893027359845206,-0.5674956979987432,0.6951327045851202,-0.3369515352265661,1.1876255220342375,0.40217428348405604,-1.095362082081906,0.39075643945431005,-0.4425989029887076,0.18719620658632055,-0.4841841943375905,0.08795137585774197,-0.20236969882871916,0.536366119819861,-0.04462186208109329,-0.5260870771776284,3
54,1.5275507306054614,-2.0539897979626125,0.17478871297753096,-1.1346655992306416,-1.0131517645195212,0.017803773424240433,0.7113038746114201,0.7269782991447769,1.3638050922965517,1.6791505968514635,1.7976251665121996,-0.3173092301322733,-0.33378278194830896,-1.7878335288475953,0.7614926196114233,-1.5070628303666418,0.39648832832884623,-1.2097748489194977,-0.2235378095094116,-0.4439299118095018,-0.16734662638156483,0.1024123771376052,-0.6081026833338234,0.011304444732246349,-0.22319952336714358,4
55,1.619449539897192,0.24944507370649552,-1.3584790622458753,-0.7224183149376827,-1.1573081505612148,0.4691023608819049,-1.138519221082776,-0.27723600246464497,0.38831218682352797,-1.2773814338270508,-0.6291361923106419,1.7333531737394283,0.230642994854484,0.35452870205280723,-0.7221509640777911,0.2205679034257624,0.5233508504862661,-1.147184916508877,-0.3223365996689982,-0.2611712018698255,-0.2519566951508709,0.38656133457011266,0.2968003406426805,-0.24918052948983,-0.5607793702252507,3
56,-3.1430660645158284,6.29221887420668,-1.3663262618941852,-0.8623504121065847,-1.750982654114833,0.9289378011094711,-1.7700565196673785,-1.376433308675082,-0.28291911273577747,-0.9483536168686302,1.1457324439190373,0.011401680660845542,1.0068762838880778,0.32455262681804636,0.6349063799247887,-1.5778680507995355,-0.4026814626427905,0.6362715824503885,0.07353347962352465,-0.3380207928100075,0.5961307488861717,-0.01188407399610112,0.5784130365578802,-0.4385207784688311,0.2618657264918827,3
